CustomerID,Age,Gender,MaritalStatus,Income,Region,PolicyType,PolicyStartYear,PremiumMonthly,ClaimsMade,ClaimsRejected,LastClaimAmount,RenewalStatus,CustomerSatisfaction,NumberOfInquiriesLastYear,HouseType,LifeInsuranceType,HealthInsurancePlan,CustomerFeedbackScore,DigitalPlatformUsage,PolicyUpgradesLastYear,FraudulentClaims,PolicyDurationMonths,CoverDetails,TimeToResolutionDays,ClaimReasons,CommunicationMeans,CustomerServiceFrequency,ServiceNature,PolicyDiscounts,PremiumPaymentFrequency,MissedPayments,VehicleType
23,49,F,Divorced,45028,Eldoret,Health,2016,163,2,2,200,Not Renewed,1,2,Apartment,Whole,Premium,2,High,1,0,43,Basic,12,Drought,In-Person,3,Query,4,Weekly,0,Subaru Forester
115,50,M,Single,36000,Narok,Property,2016,154,1,1,400,Not Renewed,1,2,Apartment,Whole,Premium,2,Medium,1,0,33,Basic,12,Drought,In-Person,4,Complaint,1,Quarterly,0,Mazda CX-5
103,19,F,Divorced,45028,Busia,Health,2016,145,1,1,200,Not Renewed,1,2,Apartment,Whole,Premium,2,Low,1,0,35,Basic,16,Drought,In-Person,1,Complaint,2,Monthly,0,Nissan X-Trail
37,27,M,Divorced,45028,Kisumu,Health,2016,137,2,2,200,Not Renewed,1,0,Bungalow,Whole,Premium,2,Medium,1,0,30,Basic,12,Drought,In-Person,4,Complaint,1,Semi-Annual,0,Mazda CX-5
35,40,M,Widowed,45028,Nakuru,Property,2016,160,0,2,0,Not Renewed,1,0,Apartment,Whole,Premium,2,High,1,0,32,Basic,12,Drought,In-Person,1,Complaint,1,Annually,0,Mazda CX-5
124,35,M,Divorced,70946,Busia,Agricultural,2018,124,0,2,45,Not Renewed,2,1,Bungalow,Term,Basic,10,Medium,2,1,40,Comprehensive,13,Theft,Email,1,Complaint,17,Annually,3,Subaru Forester
22,39,M,Single,70046,Kisumu,Agricultural,2017,103,0,1,30,Renewed,1,0,Bungalow,Term,Basic,10,Medium,1,1,40,Basic,12,Death,Phone Call,1,Complaint,14,Quarterly,1,Subaru Forester
22,68,F,Divorced,35702,Kisumu,Education,2018,111,0,1,40,Renewed,1,1,Bungalow,Term,Basic,10,High,1,1,39,Basic,11,Death,Text,1,Complaint,13,Semi-Annual,1,Mercedes
22,62,M,Widowed,61182,Kisumu,Agricultural,2018,123,0,1,37,Not Renewed,1,0,Bungalow,Term,Basic,9,Low,1,1,39,Basic,10,Death,Text,1,Complaint,13,Monthly,1,Toyota Land Cruiser V8
22,48,F,Single,37066,Busia,Agricultural,2017,109,0,1,51,Not Renewed,1,0,Bungalow,Term,Basic,8,Medium,1,1,49,Standard,8,Death,Email,1,Complaint,13,Weekly,0,Subaru Forester
22,45,M,Single,61020,Busia,Education,2017,103,0,1,0,Not Renewed,1,0,Bungalow,Term,Basic,7,Low,1,1,10,Basic,10,Death,Email,1,Complaint,13,Quarterly,1,Subaru Forester
23,48,M,Widowed,56097,Nairobi,Property,2015,153,3,2,250,Not Renewed,2,2,Bungalow,Term,Premium,10,Medium,1,0,82,Comprehensive,5,Accident,Email,4,Update,10,Annually,3,Subaru Forester
123,50,M,Single,64807,Eldoret,Property,2019,163,3,2,1600,Not Renewed,2,3,Rental,Term,Basic,2,Medium,1,0,436,Standard,21,Theft,Email,3,Update,24,Annually,5,Mercedes
126,38,M,Single,49075,Kisumu,Agricultural,2020,154,2,1,2400,Not Renewed,2,1,Bungalow,Whole,Basic,6,Medium,1,0,49,Comprehensive,14,Accident,Email,9,Query,28,Annually,5,Mercedes
145,26,M,Divorced,38071,Eldoret,Property,2021,195,2,1,0,Not Renewed,1,2,Bungalow,Term,Premium,1,High,1,0,21,Premium,10,Drought,Phone Call,1,Update,7,Monthly,1,Subaru Forester
77,23,M,Widowed,31257,Kisumu,Health,2020,155,1,1,1147,Not Renewed,2,3,Bungalow,Term,Premium,6,High,1,1,18,Premium,7,Drought,Phone Call,8,Update,3,Semi-Annual,2,Subaru Forester
21,66,M,Widowed,33099,Mombasa,Property,2019,177,1,0,0,Not Renewed,1,2,Bungalow,Term,Premium,2,Medium,1,0,5,Premium,7,Drought,Phone Call,1,Update,2,Quarterly,2,Subaru Forester
35,33,M,Single,31257,Eldoret,Health,2018,169,1,1,0,Not Renewed,1,3,Bungalow,Term,Premium,1,High,1,0,6,Premium,2,Drought,Phone Call,9,Update,2,Weekly,3,Subaru Forester
198,30,F,Divorced,45600,Eldoret,Health,2017,149,2,1,0,Not Renewed,1,2,Bungalow,Term,Basic,1,Medium,2,0,76,Comprehensive,2,Property Damage,Skype,5,Complaint,1,Semi-Annual,2,Mazda CX-5
200,19,F,Divorced,58343,Kisumu,Education,2021,167,2,2,1605,Renewed,1,1,Bungalow,Term,Basic,10,Medium,0,0,10,Comprehensive,3,Accident,Email,1,Update,1,Weekly,1,Mazda CX-5
100,36,F,Divorced,45298,Eldoret,Property,2017,192,4,0,76,Not Renewed,1,3,Bungalow,Term,Premium,10,High,1,0,182,Comprehensive,8,Theft,Text,2,Query,16,Annually,4,Mercedes
123,46,M,Divorced,50829,Eldoret,Health,2021,172,1,0,0,Not Renewed,2,3,Bungalow,Term,Premium,9,High,2,0,12,Comprehensive,24,Accident,Skype,2,Complaint,7,Monthly,5,Subaru Forester
26,44,M,Divorced,52027,Kisumu,Health,2019,175,1,0,0,Not Renewed,2,1,Bungalow,Term,Basic,6,Medium,2,0,20,Basic,2,Death,Skype,1,Complaint,5,Quarterly,4,Subaru Forester
26,44,F,Divorced,52027,Kisumu,Health,2019,175,1,0,0,Renewed,2,1,Bungalow,Term,Basic,6,Medium,2,0,20,Basic,2,Death,Skype,1,Complaint,5,Quarterly,0,Subaru Forester
150,32,F,Single,48624,Eldoret,Livestock,2019,176,1,0,0,Not Renewed,1,0,Apartment,Term,Basic,1,High,2,0,18,Comprehensive,13,Accident,Email,4,Update,1,Annually,1,Mazda CX-5
45,20,F,Single,69831,Busia,Property,2017,117,1,0,80,Not Renewed,4,1,Apartment,Term,Premium,4,High,1,0,36,Basic,8,Theft,Email,6,Update,11,Annually,3,Mercedes
175,34,M,Widowed,60298,Kisumu,Property,2018,149,2,1,700,Not Renewed,2,3,Bungalow,Term,Premium,7,High,1,1,48,Comprehensive,18,Accident,Phone Call,2,Feedback,29,Quarterly,5,Mercedes
104,23,M,Single,56879,Kiambu,Property,2018,189,1,1,500,Not Renewed,1,3,Bungalow,Term,Premium,9,Low,0,1,291,Comprehensive,9,Accident,Phone Call,1,Update,9,Quarterly,5,Mercedes
11,42,F,Widowed,45660,Nairobi,Agricultural,2018,191,0,2,500,Not Renewed,1,2,Bungalow,Whole,Basic,10,High,2,0,336,Standard,8,Floods,Email,1,Update,15,Annually,3,Subaru Forester
21,62,F,Divorced,45979,Eldoret,Agricultural,2019,191,0,2,500,Not Renewed,2,1,Bungalow,Whole,Premium,4,Medium,1,1,186,Premium,12,Floods,Skype,1,Update,5,Weekly,0,Mercedes
29,66,M,Divorced,44276,Nairobi,Agricultural,2018,184,0,1,500,Renewed,1,2,Apartment,Whole,Premium,4,Medium,0,1,46,Premium,6,Floods,Text,1,Update,9,Monthly,1,Mercedes
22,36,F,Single,40338,Kisumu,Agricultural,2018,190,0,1,500,Renewed,2,2,Bungalow,Whole,Basic,1,Medium,0,1,29,Basic,7,Floods,Text,1,Update,4,Quarterly,1,Mazda CX-5
17,67,M,Divorced,40496,Kisumu,Agricultural,2019,160,0,1,500,Renewed,3,1,Bungalow,Whole,Basic,2,Medium,1,0,21,Basic,6,Property Damage,Skype,1,Update,1,Quarterly,1,Subaru Forester
37,60,M,Widowed,52485,Busia,Agricultural,2019,159,1,0,0,Not Renewed,1,1,Apartment,Term,Basic,1,Medium,2,0,24,Standard,10,Accident,In-Person,1,Complaint,2,Weekly,1,Subaru Forester
53,42,F,Widowed,79300,Busia,Education,2018,156,1,0,0,Not Renewed,1,2,Bungalow,Term,Basic,1,Low,2,1,29,Standard,10,Accident,In-Person,1,Query,1,Weekly,1,Subaru Forester
62,18,M,Divorced,58600,Kiambu,Education,2019,155,0,1,0,Not Renewed,1,1,Bungalow,Term,Basic,1,High,2,1,31,Standard,10,Accident,In-Person,1,Query,1,Weekly,1,Subaru Forester
55,51,M,Married,36100,Nairobi,Education,2019,156,0,1,0,Not Renewed,1,0,Bungalow,Term,Basic,1,Low,2,1,26,Standard,10,Accident,In-Person,1,Query,1,Weekly,0,Subaru Forester
97,35,M,Widowed,40216,Busia,Agricultural,2018,163,0,1,1548,Not Renewed,1,0,Bungalow,Term,Premium,8,Medium,1,0,188,Comprehensive,23,Theft,Text,2,Update,0,Annually,4,Toyota Harrier
75,35,M,Widowed,40216,Busia,Agricultural,2018,163,0,1,1548,Not Renewed,1,0,Bungalow,Term,Premium,8,Medium,1,0,188,Comprehensive,23,Theft,Text,2,Update,0,Annually,4,Toyota Harrier
100,38,M,Single,60002,Kiambu,Property,2021,149,0,0,0,Not Renewed,3,1,Bungalow,Whole,Basic,5,Medium,2,0,76,Standard,5,Health Issue,Skype,1,Complaint,0,Monthly,0,Subaru Forester
59,43,F,Widowed,68021,Busia,Property,2017,187,2,1,480,Not Renewed,1,2,Bungalow,Term,Premium,4,Medium,0,0,232,Basic,20,Drought,Email,0,Update,1,Quarterly,3,Mercedes
200,63,F,Divorced,45971,Eldoret,Health,2018,142,0,0,41,Not Renewed,2,1,Bungalow,Term,Basic,3,Medium,0,0,22,Comprehensive,10,Property Damage,Email,10,Feedback,4,Monthly,1,Subaru Forester
126,20,M,Divorced,37984,Eldoret,Health,2020,155,2,0,80,Renewed,2,2,Bungalow,Term,Premium,4,Medium,0,1,130,Comprehensive,4,Health Issue,Email,9,Update,1,Quarterly,1,Mazda CX-5
126,34,M,Widowed,50789,Busia,Motor,2015,122,0,0,0,Not Renewed,1,0,,,,9,Medium,1,0,12,Premium,12,Health Issue,Phone Call,5,Feedback,0,Monthly,0,Subaru Forester
120,47,F,Widowed,35698,Kisumu,Agricultural,2019,183,2,2,490,Not Renewed,3,2,Bungalow,Term,Basic,5,Medium,0,1,133,Comprehensive,24,Drought,Text,4,Update,10,Quarterly,3,Subaru Forester
200,18,M,Single,34569,Kiambu,Livestock,2020,177,1,0,120,Not Renewed,2,2,,,,1,Medium,2,0,13,Comprehensive,2,Health Issue,Phone Call,1,Complaint,1,Semi-Annual,3,Subaru Forester
125,34,M,Single,76900,Kisumu,Education,2018,139,3,2,490,Not Renewed,1,0,Bungalow,Term,Basic,3,Medium,2,1,63,Comprehensive,22,Accident,Email,1,Update,16,Annually,5,Mercedes
108,39,M,Widowed,65247,Kiambu,Property,2018,128,1,1,12,Not Renewed,2,1,,,Basic,1,Medium,1,1,24,Standard,12,Property Damage,Phone Call,1,Feedback,3,Semi-Annual,3,Subaru Forester
27,19,F,Divorced,54308,Turkana,Education,2021,109,2,1,176,Renewed,1,1,Bungalow,Term,Premium,10,High,2,0,8,Basic,20,Death,Skype,5,Complaint,1,Semi-Annual,1,Toyota Harrier
173,20,M,Divorced,59200,Eldoret,Health,2021,186,4,0,0,Renewed,1,1,Bungalow,Term,Premium,1,High,0,1,33,Standard,5,Death,Email,7,Update,1,Quarterly,0,Subaru Forester
98,18,M,Widowed,60248,Kiambu,Education,2021,175,3,1,3,Not Renewed,3,2,Bungalow,Term,Basic,10,Medium,1,0,19,Comprehensive,4,Property Damage,Skype,4,Update,9,Monthly,3,Mazda CX-5
20,36,M,Widowed,44759,Eldoret,Property,2018,147,1,0,0,Not Renewed,1,2,,,,4,Medium,0,0,5,Basic,21,Death,Email,2,Complaint,1,Annually,2,Subaru Forester
200,19,M,Single,38400,Kisumu,Agricultural,2020,175,0,0,100,Not Renewed,2,2,Bungalow,Term,Basic,6,Medium,0,1,44,Standard,22,Theft,Email,5,Update,11,Annually,5,Mercedes
129,37,F,Widowed,45608,Kisumu,Education,2017,142,2,2,500,Not Renewed,5,1,Bungalow,Term,Premium,4,Medium,0,0,376,Comprehensive,18,Accident,Skype,10,Complaint,11,Annually,0,Mercedes
170,19,M,Married,53200,Eldoret,Property,2021,120,4,0,0,Not Renewed,5,2,Bungalow,Term,Premium,6,High,2,0,85,Basic,2,Death,Email,8,Update,2,Quarterly,3,Mercedes
112,31,F,Single,50968,Kisumu,Property,2017,140,0,0,50,Not Renewed,1,1,Bungalow,Term,Premium,10,Medium,1,0,263,Standard,2,Theft,Email,1,Complaint,9,Monthly,1,Nissan X-Trail
51,61,M,Widowed,72668,Nairobi,Property,2017,119,0,1,3,Not Renewed,1,1,Bungalow,Term,Premium,10,Medium,1,0,263,Standard,2,Theft,Email,1,Complaint,9,Monthly,1,Nissan X-Trail
47,18,F,Divorced,69440,Kiambu,Property,2018,115,0,1,6,Not Renewed,1,0,Apartment,Term,Premium,10,Low,0,0,90,Standard,2,Death,Skype,1,Complaint,1,Weekly,1,Mazda CX-5
41,23,M,Divorced,55699,Kitui,Property,2018,114,0,1,14,Not Renewed,1,1,Bungalow,Term,Premium,10,Medium,0,0,90,Standard,2,Death,Skype,1,Complaint,1,Quarterly,1,Toyota Land Cruiser V8
38,22,F,Divorced,43989,Kisumu,Property,2018,113,0,1,6,Not Renewed,1,0,Apartment,Term,Premium,10,High,0,0,90,Standard,2,Theft,Skype,1,Complaint,1,Annually,1,Mercedes
200,31,F,Single,49767,Kisumu,Property,2018,158,2,2,900,Not Renewed,3,1,Bungalow,Term,Premium,5,Medium,1,0,184,Basic,9,Maturity,Email,1,Query,0,Quarterly,5,Mercedes
109,25,M,Married,38467,Eldoret,Property,2021,109,2,0,470,Not Renewed,1,1,Bungalow,Term,Basic,2,High,1,0,20,Premium,18,Health Issue,Email,1,Update,10,Annually,2,Mercedes
109,25,M,Married,38467,Eldoret,Property,2021,109,2,0,470,Not Renewed,1,1,Bungalow,Term,Basic,2,High,1,0,20,Premium,18,Health Issue,Skype,1,Update,10,Annually,2,Mercedes
109,59,M,Married,38470,Kiambu,Property,2020,109,0,0,167,Not Renewed,2,1,Bungalow,Term,Basic,2,Medium,1,1,17,Premium,2,Health Issue,Skype,1,Update,2,Annually,2,Mercedes
109,59,M,Married,38470,Kiambu,Property,2020,109,0,0,167,Not Renewed,3,1,Bungalow,Term,Basic,2,Medium,1,1,16,Premium,2,Health Issue,Skype,1,Update,2,Annually,2,Mercedes
147,20,M,Divorced,38569,Turkana,Education,2020,125,1,0,0,Not Renewed,1,0,Bungalow,Term,Basic,6,Medium,1,0,126,Standard,13,Property Damage,Email,1,Complaint,0,Annually,1,Mazda CX-5
200,48,M,Married,56971,Mombasa,Agricultural,2018,130,2,0,0,Renewed,4,1,Bungalow,Term,Basic,8,High,1,1,10,Comprehensive,4,Health Issue,Email,3,Complaint,1,Monthly,1,Subaru Forester
46,23,M,Single,75019,Kiambu,Property,2018,155,2,0,1100,Not Renewed,1,0,Apartment,Term,Basic,9,High,0,0,336,Standard,6,Theft,Skype,7,Complaint,5,Annually,5,Mazda CX-5
123,46,M,Divorced,50897,Busia,Health,2021,168,2,1,0,Not Renewed,1,0,Apartment,,Basic,1,High,0,1,6,Premium,12,Drought,Email,7,Complaint,2,Monthly,1,Mazda CX-5
124,58,M,Married,37690,Kiambu,Health,2019,124,1,1,0,Not Renewed,5,1,Rental,Term,Premium,7,Medium,1,1,395,Comprehensive,8,Theft,Skype,5,Query,1,Annually,4,Subaru Forester
174,39,M,Divorced,58207,Busia,Motor,2016,116,2,1,0,Not Renewed,4,2,Rental,Term,Premium,1,Medium,1,1,310,Basic,11,Health Issue,Text,4,Complaint,1,Weekly,0,Subaru Forester
62,18,M,Divorced,34559,Busia,Education,2018,124,2,1,0,Not Renewed,1,1,Apartment,Term,Basic,7,High,1,1,13,Comprehensive,25,Maturity,Email,2,Update,12,Annually,2,Subaru Forester
200,56,M,Widowed,41837,Kisumu,Property,2019,113,0,1,2200,Not Renewed,1,1,Bungalow,Whole,Basic,5,Medium,0,1,191,Basic,11,Death,Phone Call,3,Update,1,Quarterly,5,Mercedes
124,58,F,Single,39760,Busia,Education,2016,125,4,2,150,Not Renewed,1,0,,,Basic,1,Medium,2,1,116,Comprehensive,2,Accident,Phone Call,1,Query,2,Annually,4,Mercedes
102,36,M,Single,49862,Kiambu,Education,2021,155,1,2,0,Renewed,3,1,Bungalow,Term,Premium,7,Medium,1,0,6,Basic,3,Drought,Email,4,Query,5,Weekly,3,Subaru Forester
128,35,F,Single,40967,Kisumu,Agricultural,2015,104,0,1,2500,Not Renewed,2,2,Apartment,Whole,Basic,2,High,0,0,312,Standard,12,Theft,Skype,2,Update,2,Quarterly,2,Mercedes
123,56,F,Single,70489,Eldoret,Property,2019,120,0,1,1300,Not Renewed,4,2,Bungalow,Term,Premium,3,Medium,1,0,194,Comprehensive,3,Maturity,Email,2,Query,10,Annually,5,Mercedes
193,64,M,Divorced,50872,Eldoret,Health,2016,188,1,0,88,Not Renewed,5,0,Bungalow,Term,Basic,5,Medium,1,0,348,Standard,18,Theft,Text,1,Complaint,30,Weekly,3,Mazda CX-5
83,26,F,Single,49015,Kisumu,Education,2017,146,2,0,190,Not Renewed,4,2,Bungalow,Term,Basic,9,Medium,2,1,166,Comprehensive,2,Theft,Email,4,Complaint,20,Annually,0,Mazda CX-5
100,45,F,Widowed,62873,Kisumu,Agricultural,2021,189,4,2,2000,Not Renewed,3,1,Bungalow,Term,Basic,8,Medium,1,0,383,Standard,10,Death,Phone Call,1,Complaint,12,Weekly,5,Subaru Forester
123,18,F,Divorced,64015,Kiambu,Education,2021,170,0,0,0,Not Renewed,5,3,Bungalow,Term,Premium,5,High,0,1,90,Premium,6,Theft,Skype,7,Complaint,4,Quarterly,1,Subaru Forester
123,18,F,Divorced,64015,Kiambu,Education,2021,170,0,0,0,Not Renewed,5,3,Bungalow,Term,Premium,5,High,0,1,90,Premium,6,Theft,Skype,7,Complaint,4,Quarterly,1,Subaru Forester
123,18,F,Divorced,64015,Kiambu,Education,2021,170,0,0,0,Not Renewed,5,3,Bungalow,Term,Premium,5,High,0,1,90,Premium,6,Theft,Skype,7,Complaint,4,Quarterly,1,Subaru Forester
123,18,F,Divorced,64015,Kiambu,Education,2021,170,0,0,0,Not Renewed,5,3,Bungalow,Term,Premium,5,High,0,1,90,Premium,6,Theft,Skype,7,Complaint,4,Quarterly,1,Subaru Forester
123,18,F,Divorced,64015,Kiambu,Education,2021,170,0,0,0,Not Renewed,5,3,Bungalow,Term,Premium,5,High,0,1,90,Premium,6,Theft,Skype,7,Complaint,4,Quarterly,1,Subaru Forester
156,34,F,Single,79208,Kisumu,Agricultural,2018,147,4,2,2900,Not Renewed,2,0,Bungalow,Term,Basic,10,Medium,1,0,264,Comprehensive,4,Theft,Email,9,Query,4,Weekly,5,Mercedes
200,51,M,Single,67942,Busia,Education,2018,133,1,0,117,Not Renewed,1,2,Apartment,Term,Basic,9,Low,0,1,260,Standard,22,Theft,Phone Call,3,Complaint,6,Weekly,2,Subaru Forester
200,35,M,Single,76841,Kiambu,Property,2019,148,4,1,1785,Not Renewed,2,2,Bungalow,Term,Premium,10,Medium,1,1,366,Basic,18,Property Damage,Phone Call,10,Update,10,Quarterly,3,Mercedes
105,18,M,Single,34614,Busia,Education,2017,195,2,1,0,Not Renewed,2,0,Bungalow,Term,Premium,6,Medium,2,0,11,Standard,13,Theft,Email,1,Query,1,Quarterly,0,Subaru Forester
123,40,M,Single,67895,Busia,Property,2015,158,1,1,25,Not Renewed,2,3,Apartment,Term,Basic,4,High,2,0,40,Standard,10,Accident,Email,0,Query,18,Annually,5,Mercedes
102,37,F,Married,45687,Eldoret,Property,2019,105,3,2,1700,Not Renewed,1,2,Apartment,Term,Premium,7,Medium,1,0,188,Comprehensive,19,Accident,Phone Call,1,Update,1,Annually,2,Mercedes
107,26,M,Single,35489,Nakuru,Agricultural,2020,143,0,1,2000,Not Renewed,2,1,Bungalow,Term,Basic,8,High,1,0,17,Comprehensive,4,Accident,Email,1,Update,2,Quarterly,3,Mercedes
125,40,F,Single,78690,Kisumu,Agricultural,2017,135,0,1,500,Not Renewed,1,2,Bungalow,Whole,Basic,3,Medium,1,0,224,Comprehensive,18,Accident,Email,6,Query,12,Quarterly,5,Mercedes
148,19,M,Divorced,32865,Turkana,Property,2021,170,1,0,0,Not Renewed,1,0,Bungalow,Term,Premium,2,High,1,0,47,Comprehensive,21,Death,Phone Call,0,Complaint,18,Weekly,2,Subaru Forester
25,18,F,Divorced,37064,Narok,Health,2021,104,2,0,90,Not Renewed,3,0,Apartment,Term,Basic,8,Medium,2,1,29,Comprehensive,22,Health Issue,Email,4,Complaint,5,Monthly,2,Subaru Forester
21,37,M,Single,54098,Garissa,Property,2016,150,3,2,200,Not Renewed,3,0,Bungalow,Term,Basic,8,Medium,1,0,268,Comprehensive,15,Accident,Email,1,Query,19,Weekly,5,Mercedes
134,69,F,Single,72085,Turkana,Property,2016,147,4,2,2000,Not Renewed,1,3,Apartment,Term,Basic,10,Medium,2,1,191,Comprehensive,15,Theft,Text,4,Update,11,Quarterly,3,Mercedes
2,19,M,Divorced,48750,Busia,Property,2021,137,3,2,0,Not Renewed,2,1,Apartment,Whole,Basic,6,Medium,2,0,31,Comprehensive,24,Property Damage,Email,2,Complaint,2,Monthly,1,Subaru Forester
150,18,M,Single,37694,Kisumu,Property,2017,122,1,1,1600,Not Renewed,2,1,Bungalow,Term,Basic,3,High,2,1,318,Comprehensive,11,Theft,Email,4,Update,14,Annually,5,Toyota Land Cruiser V8
116,37,M,Widowed,40295,Busia,Motor,2018,152,3,1,0,Not Renewed,1,1,Apartment,Term,Basic,1,Medium,1,1,4,Comprehensive,26,Maturity,Email,1,Complaint,1,Annually,4,Subaru Forester
34,21,F,Single,56890,Nairobi,Health,2017,147,2,1,140,Not Renewed,1,2,Bungalow,Term,Premium,10,Medium,0,0,58,Standard,2,Accident,Email,1,Update,9,Quarterly,2,Mercedes
94,35,M,Divorced,60218,Kisumu,Agricultural,2017,123,0,1,2500,Not Renewed,1,2,Bungalow,Term,Basic,9,Medium,0,1,346,Comprehensive,3,Accident,Email,4,Query,6,Quarterly,5,Mazda CX-5
63,21,F,Single,45095,Kisumu,Education,2017,182,4,2,170,Not Renewed,3,3,Bungalow,Whole,Basic,7,Medium,2,0,137,Standard,18,Theft,Email,1,Update,1,Quarterly,3,Mercedes
20,19,F,Divorced,38657,Kiambu,Education,2021,146,4,0,0,Not Renewed,2,0,Bungalow,Term,Basic,3,High,2,1,11,Comprehensive,2,Health Issue,In-Person,3,Complaint,22,Monthly,2,Subaru Forester
194,63,F,Married,57028,Busia,Property,2020,137,1,2,700,Not Renewed,3,0,Apartment,Whole,Basic,7,Medium,0,1,56,Comprehensive,5,Accident,Email,2,Update,16,Annually,3,Toyota Land Cruiser V8
200,45,M,Single,40008,Busia,Property,2019,160,3,2,60,Not Renewed,1,3,,,,2,Medium,2,1,270,Comprehensive,16,Natural Disaster,Skype,4,Complaint,7,Monthly,3,Subaru Forester
150,34,M,Single,72968,Kisumu,Health,2017,159,3,2,2600,Not Renewed,5,2,Bungalow,Whole,Premium,10,High,1,0,276,Comprehensive,2,Accident,Email,1,Update,11,Quarterly,5,Mercedes
120,36,M,Single,45879,Kisumu,Property,2020,124,2,1,400,Not Renewed,2,3,Bungalow,Term,Basic,10,Medium,1,1,89,Comprehensive,19,Accident,Email,2,Update,5,Annually,0,Mercedes
81,19,F,Married,30262,Kiambu,Property,2021,179,4,0,0,Renewed,5,3,,,,1,High,2,1,244,Comprehensive,16,Accident,Email,5,Complaint,1,Quarterly,0,Mercedes
184,63,M,Divorced,51028,Kiambu,Education,2021,179,2,1,10,Not Renewed,1,2,Bungalow,Term,Premium,1,Low,0,1,23,Comprehensive,20,Theft,Email,1,Complaint,5,Monthly,1,Subaru Forester
200,31,M,Married,59786,Garissa,Education,2016,148,3,1,300,Not Renewed,2,1,Bungalow,Whole,Premium,3,High,0,0,13,Standard,28,Floods,Email,4,Complaint,6,Weekly,2,Subaru Forester
34,21,M,Widowed,50976,Eldoret,Property,2021,180,2,0,1800,Not Renewed,4,1,Apartment,Term,Basic,9,High,0,1,126,Comprehensive,10,Maturity,Text,8,Query,12,Weekly,5,Toyota Land Cruiser V8
35,25,F,Divorced,36588,Kiambu,Health,2018,122,0,1,500,Not Renewed,1,0,Bungalow,Whole,Basic,6,Medium,1,0,106,Basic,8,Property Damage,Email,0,Query,4,Quarterly,4,Mercedes
35,25,F,Divorced,36588,Kiambu,Health,2018,122,0,1,500,Not Renewed,1,0,Bungalow,Whole,Basic,6,Medium,1,1,106,Basic,8,Property Damage,Email,1,Query,4,Quarterly,4,Mazda CX-5
36,27,M,Single,42203,Busia,Property,2021,112,0,1,200,Not Renewed,4,0,Apartment,Whole,Premium,4,High,0,0,14,Basic,4,Property Damage,Text,0,Query,2,Semi-Annual,2,Toyota Harrier
35,25,F,Divorced,37000,Busia,Property,2021,128,0,1,500,Not Renewed,1,0,Bungalow,Whole,Premium,6,Medium,1,1,7,Basic,8,Property Damage,Email,4,Query,2,Annually,0,Toyota Land Cruiser V8
36,27,M,Single,43000,Busia,Property,2021,133,0,1,200,Not Renewed,4,0,Apartment,Whole,Premium,4,Medium,0,1,12,Basic,8,Property Damage,Email,0,Query,2,Annually,2,Toyota Harrier
174,20,M,Divorced,38668,Eldoret,Property,2021,159,1,0,0,Not Renewed,2,3,Rental,,Basic,5,High,2,1,226,Comprehensive,26,Drought,Skype,4,Complaint,7,Weekly,2,Mazda CX-5
96,18,M,Married,75034,Kiambu,Education,2021,114,1,1,120,Not Renewed,1,1,Bungalow,Term,Premium,5,High,2,1,253,Premium,12,Death,Text,5,Update,2,Monthly,3,Subaru Forester
123,24,M,Married,60789,Busia,Livestock,2020,158,3,0,0,Not Renewed,4,1,Bungalow,Term,Premium,8,High,2,0,12,Premium,3,Accident,Email,4,Complaint,5,Quarterly,1,Subaru Forester
102,35,M,Married,46872,Eldoret,Health,2021,169,1,0,0,Not Renewed,4,1,,,Basic,4,High,0,1,81,Comprehensive,12,Accident,In-Person,2,Update,0,Annually,3,Mazda CX-5
128,37,F,Single,65094,Kisumu,Property,2020,126,0,1,2500,Not Renewed,3,2,Bungalow,Term,Basic,8,High,0,0,232,Standard,9,Floods,Skype,5,Update,4,Quarterly,5,Mazda CX-5
160,53,M,Single,79428,Kitui,Property,2018,165,2,2,1000,Not Renewed,2,0,Bungalow,Whole,Basic,10,High,1,1,162,Comprehensive,6,Theft,Email,5,Update,10,Quarterly,1,Mercedes
109,46,M,Widowed,52738,Nairobi,Property,2017,112,2,2,400,Not Renewed,2,2,Apartment,Term,Basic,9,Medium,1,0,349,Comprehensive,3,Accident,Text,4,Query,8,Quarterly,5,Subaru Forester
156,34,M,Single,70829,Busia,Health,2016,188,4,0,40,Not Renewed,3,1,Bungalow,Term,Premium,6,Medium,2,0,276,Comprehensive,26,Accident,Skype,10,Complaint,4,Annually,0,Toyota Harrier
160,35,M,Married,49872,Mombasa,Property,2018,163,0,1,250,Not Renewed,1,1,Bungalow,Term,Premium,3,Medium,0,0,145,Basic,12,Drought,Email,10,Update,6,Quarterly,1,Mercedes
173,24,F,Single,60958,Kisumu,Agricultural,2017,168,3,2,1400,Not Renewed,2,1,Bungalow,Term,Premium,7,High,1,0,51,Standard,7,Death,Email,1,Update,0,Quarterly,1,Mercedes
103,48,M,Divorced,79668,Mombasa,Education,2020,151,1,2,0,Not Renewed,1,2,,,,3,Medium,2,1,11,Basic,12,Natural Disaster,Email,1,Feedback,1,Monthly,2,Toyota Land Cruiser V8
2,48,M,Divorced,30802,Mombasa,Education,2020,152,2,1,0,Not Renewed,1,3,,,,3,Medium,2,1,12,Basic,7,Natural Disaster,Email,1,Feedback,1,Monthly,3,Toyota Land Cruiser V8
